iso_time,epoch_ms,temp_c,hum
2025-08-18T15:32:04+08:00,16894564,25,53.8
2025-08-18T15:32:06+08:00,16896565,25,53.8
2025-08-18T15:32:08+08:00,16898566,25,53.8
2025-08-18T15:32:10+08:00,16900567,25,53.8
2025-08-18T15:32:12+08:00,16902568,25,53.8
2025-08-18T15:32:14+08:00,16904569,25,53.7
2025-08-18T15:32:16+08:00,16906570,25,53.7
2025-08-18T15:32:18+08:00,16908571,25,53.7
2025-08-18T15:32:20+08:00,16910572,25,53.6
2025-08-18T15:32:22+08:00,16912573,25,53.6
2025-08-18T15:32:24+08:00,16914574,25,53.6
2025-08-18T15:32:26+08:00,16916575,25,53.6
2025-08-18T15:32:27+08:00,16918576,25,52.2
2025-08-18T15:32:29+08:00,16920577,25,53.6
2025-08-18T15:32:32+08:00,16922578,25,53.6
2025-08-18T15:32:34+08:00,16924579,25,53.6
